"","masterid","latitude","longitude","huc","county","smcshed","csci","sampledate","sampleyear","fieldreplicate","CSCI.Score","Modified.Class","Flow.Metric.Name","Change_in_Flow.Metric_Value_(cfs)","CSCI.Threshold","CSCI.Level","0.3","0.5","0.9","Flow.Alteration.Stress"
"2583","405BH3Axx",34.22984,-117.7719,405,"Los Angeles","San Gabriel",1.06619883,2010-06-17,2010,1,1.06619883,"Natural","Dry-season median baseflow",-4.94301723276723,0.79,"Healthy Biology","0 to 0","-11 to 2","-28 to 17","Unlikely Stressed"
"2584","405BH3Axx",34.22984,-117.7719,405,"Los Angeles","San Gabriel",1.06619883,2010-06-17,2010,1,1.06619883,"Natural","Fall pulse magnitude",10.6978833287193,0.79,"Healthy Biology","0 to 0","-81 to 18","-189 to 179","Unlikely Stressed"
"2585","405BH3Axx",34.22984,-117.7719,405,"Los Angeles","San Gabriel",1.06619883,2010-06-17,2010,1,1.06619883,"Natural","10-year flood magnitude",-760.401035664336,0.79,"Healthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"2586","405BH3Axx",34.22984,-117.7719,405,"Los Angeles","San Gabriel",1.06619883,2010-06-17,2010,1,1.06619883,"Natural","2-year flood magnitude",-205.869539294039,0.79,"Healthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"2587","405BH3Axx",34.22984,-117.7719,405,"Los Angeles","San Gabriel",1.06619883,2010-06-17,2010,1,1.06619883,"Natural","5-year flood magnitude",-196.367404262404,0.79,"Healthy Biology","0 to 0","0 to 287","-16893 to 5693","Likely Stressed"
"2588","405BH3Axx",34.22984,-117.7719,405,"Los Angeles","San Gabriel",1.06619883,2010-06-17,2010,1,1.06619883,"Natural","Spring recession magnitude",19.6823538128538,0.79,"Healthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"2589","405BH3Axx",34.22984,-117.7719,405,"Los Angeles","San Gabriel",1.06619883,2010-06-17,2010,1,1.06619883,"Natural","Wet-season low baseflow",-8.89001683316684,0.79,"Healthy Biology","0 to 0","0 to 1","-38 to 30","Likely Stressed"
"2590","405BH3Axx",34.22984,-117.7719,405,"Los Angeles","San Gabriel",1.06619883,2010-06-17,2010,1,1.06619883,"Natural","Wet-season median baseflow",-34.2416755744256,0.79,"Healthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"2591","405BH3Axx",34.22984,-117.7719,405,"Los Angeles","San Gabriel",1.06619883,2010-06-17,2010,1,1.06619883,"Natural","Magnitude of largest annual storm",-75.4900161117487,0.79,"Healthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"2592","901ATCAAS",33.68264,-117.50159,901,"Orange","San Juan",0.9538041,2021-04-08,2021,1,0.9538041,"Natural","Dry-season median baseflow",1.57445396270396,0.79,"Healthy Biology","0 to 0","-11 to 2","-28 to 17","Unlikely Stressed"
"2593","901ATCAAS",33.68264,-117.50159,901,"Orange","San Juan",0.9538041,2021-04-08,2021,1,0.9538041,"Natural","Fall pulse magnitude",16.6367861469793,0.79,"Healthy Biology","0 to 0","-81 to 18","-189 to 179","Unlikely Stressed"
"2594","901ATCAAS",33.68264,-117.50159,901,"Orange","San Juan",0.9538041,2021-04-08,2021,1,0.9538041,"Natural","10-year flood magnitude",229.865099333999,0.79,"Healthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"2595","901ATCAAS",33.68264,-117.50159,901,"Orange","San Juan",0.9538041,2021-04-08,2021,1,0.9538041,"Natural","2-year flood magnitude",-42.1822910422911,0.79,"Healthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"2596","901ATCAAS",33.68264,-117.50159,901,"Orange","San Juan",0.9538041,2021-04-08,2021,1,0.9538041,"Natural","5-year flood magnitude",84.2718264069264,0.79,"Healthy Biology","0 to 0","0 to 287","-16893 to 5693","Unlikely Stressed"
"2597","901ATCAAS",33.68264,-117.50159,901,"Orange","San Juan",0.9538041,2021-04-08,2021,1,0.9538041,"Natural","Spring recession magnitude",121.402536463536,0.79,"Healthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"2598","901ATCAAS",33.68264,-117.50159,901,"Orange","San Juan",0.9538041,2021-04-08,2021,1,0.9538041,"Natural","Wet-season low baseflow",1.41116188811189,0.79,"Healthy Biology","0 to 0","0 to 1","-38 to 30","Unlikely Stressed"
"2599","901ATCAAS",33.68264,-117.50159,901,"Orange","San Juan",0.9538041,2021-04-08,2021,1,0.9538041,"Natural","Wet-season median baseflow",7.01094988344988,0.79,"Healthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"2600","901ATCAAS",33.68264,-117.50159,901,"Orange","San Juan",0.9538041,2021-04-08,2021,1,0.9538041,"Natural","Magnitude of largest annual storm",-10.5501050059911,0.79,"Healthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"2601","801ETC226",34.19146,-117.27421,801,"San Bernardino","Upper Santa Ana",1.21333757,2014-06-10,2014,1,1.21333757,"Natural","Dry-season median baseflow",0.373240342990342,0.79,"Healthy Biology","0 to 0","-11 to 2","-28 to 17","Unlikely Stressed"
"2602","801ETC226",34.19146,-117.27421,801,"San Bernardino","Upper Santa Ana",1.21333757,2014-06-10,2014,1,1.21333757,"Natural","Fall pulse magnitude",11.8136676650264,0.79,"Healthy Biology","0 to 0","-81 to 18","-189 to 179","Unlikely Stressed"
"2603","801ETC226",34.19146,-117.27421,801,"San Bernardino","Upper Santa Ana",1.21333757,2014-06-10,2014,1,1.21333757,"Natural","10-year flood magnitude",-31.5361527472526,0.79,"Healthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"2604","801ETC226",34.19146,-117.27421,801,"San Bernardino","Upper Santa Ana",1.21333757,2014-06-10,2014,1,1.21333757,"Natural","2-year flood magnitude",0.00305161505160301,0.79,"Healthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"2605","801ETC226",34.19146,-117.27421,801,"San Bernardino","Upper Santa Ana",1.21333757,2014-06-10,2014,1,1.21333757,"Natural","5-year flood magnitude",33.3690250416251,0.79,"Healthy Biology","0 to 0","0 to 287","-16893 to 5693","Unlikely Stressed"
"2606","801ETC226",34.19146,-117.27421,801,"San Bernardino","Upper Santa Ana",1.21333757,2014-06-10,2014,1,1.21333757,"Natural","Spring recession magnitude",30.7422062937063,0.79,"Healthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"2607","801ETC226",34.19146,-117.27421,801,"San Bernardino","Upper Santa Ana",1.21333757,2014-06-10,2014,1,1.21333757,"Natural","Wet-season low baseflow",0.623862987012988,0.79,"Healthy Biology","0 to 0","0 to 1","-38 to 30","Unlikely Stressed"
"2608","801ETC226",34.19146,-117.27421,801,"San Bernardino","Upper Santa Ana",1.21333757,2014-06-10,2014,1,1.21333757,"Natural","Wet-season median baseflow",1.05864377289377,0.79,"Healthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"2609","801ETC226",34.19146,-117.27421,801,"San Bernardino","Upper Santa Ana",1.21333757,2014-06-10,2014,1,1.21333757,"Natural","Magnitude of largest annual storm",-10.9743216923254,0.79,"Healthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"2610","SMC35837",33.7364,-116.8261,802,"Riverside","San Jacinto",0.90046808,2021-04-08,2021,1,0.90046808,"Natural","Dry-season median baseflow",-2.8034234931735,0.79,"Healthy Biology","0 to 0","-11 to 2","-28 to 17","Unlikely Stressed"
"2611","SMC35837",33.7364,-116.8261,802,"Riverside","San Jacinto",0.90046808,2021-04-08,2021,1,0.90046808,"Natural","Fall pulse magnitude",1.83654871843744,0.79,"Healthy Biology","0 to 0","-81 to 18","-189 to 179","Unlikely Stressed"
"2612","SMC35837",33.7364,-116.8261,802,"Riverside","San Jacinto",0.90046808,2021-04-08,2021,1,0.90046808,"Natural","10-year flood magnitude",359.464258841159,0.79,"Healthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"2613","SMC35837",33.7364,-116.8261,802,"Riverside","San Jacinto",0.90046808,2021-04-08,2021,1,0.90046808,"Natural","2-year flood magnitude",-66.9771741591742,0.79,"Healthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"2614","SMC35837",33.7364,-116.8261,802,"Riverside","San Jacinto",0.90046808,2021-04-08,2021,1,0.90046808,"Natural","5-year flood magnitude",-64.5101744921746,0.79,"Healthy Biology","0 to 0","0 to 287","-16893 to 5693","Likely Stressed"
"2615","SMC35837",33.7364,-116.8261,802,"Riverside","San Jacinto",0.90046808,2021-04-08,2021,1,0.90046808,"Natural","Spring recession magnitude",-7.89418997668998,0.79,"Healthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"2616","SMC35837",33.7364,-116.8261,802,"Riverside","San Jacinto",0.90046808,2021-04-08,2021,1,0.90046808,"Natural","Wet-season low baseflow",-2.21272236097236,0.79,"Healthy Biology","0 to 0","0 to 1","-38 to 30","Likely Stressed"
"2617","SMC35837",33.7364,-116.8261,802,"Riverside","San Jacinto",0.90046808,2021-04-08,2021,1,0.90046808,"Natural","Wet-season median baseflow",-4.21774042624042,0.79,"Healthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"2618","SMC35837",33.7364,-116.8261,802,"Riverside","San Jacinto",0.90046808,2021-04-08,2021,1,0.90046808,"Natural","Magnitude of largest annual storm",-122.245569934417,0.79,"Healthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"2619","402MJCMHS",34.5028,-119.3573,402,"Ventura","Ventura",1.06594289,2014-04-22,2014,1,1.06594289,"Natural","Dry-season median baseflow",1.26742932067932,0.79,"Healthy Biology","0 to 0","-11 to 2","-28 to 17","Unlikely Stressed"
"2620","402MJCMHS",34.5028,-119.3573,402,"Ventura","Ventura",1.06594289,2014-04-22,2014,1,1.06594289,"Natural","Fall pulse magnitude",31.847770232065,0.79,"Healthy Biology","0 to 0","-81 to 18","-189 to 179","Likely Stressed"
"2621","402MJCMHS",34.5028,-119.3573,402,"Ventura","Ventura",1.06594289,2014-04-22,2014,1,1.06594289,"Natural","10-year flood magnitude",251.642449217449,0.79,"Healthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"2622","402MJCMHS",34.5028,-119.3573,402,"Ventura","Ventura",1.06594289,2014-04-22,2014,1,1.06594289,"Natural","2-year flood magnitude",-78.1159640359639,0.79,"Healthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"2623","402MJCMHS",34.5028,-119.3573,402,"Ventura","Ventura",1.06594289,2014-04-22,2014,1,1.06594289,"Natural","5-year flood magnitude",130.278863569764,0.79,"Healthy Biology","0 to 0","0 to 287","-16893 to 5693","Unlikely Stressed"
"2624","402MJCMHS",34.5028,-119.3573,402,"Ventura","Ventura",1.06594289,2014-04-22,2014,1,1.06594289,"Natural","Spring recession magnitude",143.649482184482,0.79,"Healthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"2625","402MJCMHS",34.5028,-119.3573,402,"Ventura","Ventura",1.06594289,2014-04-22,2014,1,1.06594289,"Natural","Wet-season low baseflow",5.76621048951049,0.79,"Healthy Biology","0 to 0","0 to 1","-38 to 30","Likely Stressed"
"2626","402MJCMHS",34.5028,-119.3573,402,"Ventura","Ventura",1.06594289,2014-04-22,2014,1,1.06594289,"Natural","Wet-season median baseflow",3.00448776223776,0.79,"Healthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"2627","402MJCMHS",34.5028,-119.3573,402,"Ventura","Ventura",1.06594289,2014-04-22,2014,1,1.06594289,"Natural","Magnitude of largest annual storm",-10.0467327170367,0.79,"Healthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"2628","402WE0803",34.42131,-119.3806,402,"Ventura","Ventura",0.92492256,2001-06-12,2001,1,1.01464196,"Natural","Dry-season median baseflow",2.04173626373626,0.79,"Healthy Biology","0 to 0","-11 to 2","-28 to 17","Likely Stressed"
"2629","402WE0803",34.42131,-119.3806,402,"Ventura","Ventura",0.92492256,2001-06-12,2001,1,1.01464196,"Natural","Fall pulse magnitude",35.1817088926319,0.79,"Healthy Biology","0 to 0","-81 to 18","-189 to 179","Likely Stressed"
"2630","402WE0803",34.42131,-119.3806,402,"Ventura","Ventura",0.92492256,2001-06-12,2001,1,1.01464196,"Natural","10-year flood magnitude",28.5268871128872,0.79,"Healthy Biology","0 to 0","0 to 53","-12290 to 8060","Unlikely Stressed"
"2631","402WE0803",34.42131,-119.3806,402,"Ventura","Ventura",0.92492256,2001-06-12,2001,1,1.01464196,"Natural","2-year flood magnitude",81.7825362970362,0.79,"Healthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"2632","402WE0803",34.42131,-119.3806,402,"Ventura","Ventura",0.92492256,2001-06-12,2001,1,1.01464196,"Natural","5-year flood magnitude",153.104837129537,0.79,"Healthy Biology","0 to 0","0 to 287","-16893 to 5693","Unlikely Stressed"
"2633","402WE0803",34.42131,-119.3806,402,"Ventura","Ventura",0.92492256,2001-06-12,2001,1,1.01464196,"Natural","Spring recession magnitude",154.089371794872,0.79,"Healthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"2634","402WE0803",34.42131,-119.3806,402,"Ventura","Ventura",0.92492256,2001-06-12,2001,1,1.01464196,"Natural","Wet-season low baseflow",1.2840225940726,0.79,"Healthy Biology","0 to 0","0 to 1","-38 to 30","Unlikely Stressed"
"2635","402WE0803",34.42131,-119.3806,402,"Ventura","Ventura",0.92492256,2001-06-12,2001,1,1.01464196,"Natural","Wet-season median baseflow",12.2043881118881,0.79,"Healthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"2636","402WE0803",34.42131,-119.3806,402,"Ventura","Ventura",0.92492256,2001-06-12,2001,1,1.01464196,"Natural","Magnitude of largest annual storm",-21.9416301137292,0.79,"Healthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"2637","403WE0891",34.65926,-119.14255,403,"Ventura","Santa Clara",1.02001192,2001-06-14,2001,1,1.07390852,"Natural","Dry-season median baseflow",1.17732833832834,0.79,"Healthy Biology","0 to 0","-11 to 2","-28 to 17","Unlikely Stressed"
"2638","403WE0891",34.65926,-119.14255,403,"Ventura","Santa Clara",1.02001192,2001-06-14,2001,1,1.07390852,"Natural","Fall pulse magnitude",26.8612269856347,0.79,"Healthy Biology","0 to 0","-81 to 18","-189 to 179","Likely Stressed"
"2639","403WE0891",34.65926,-119.14255,403,"Ventura","Santa Clara",1.02001192,2001-06-14,2001,1,1.07390852,"Natural","10-year flood magnitude",43.8282533799534,0.79,"Healthy Biology","0 to 0","0 to 53","-12290 to 8060","Unlikely Stressed"
"2640","403WE0891",34.65926,-119.14255,403,"Ventura","Santa Clara",1.02001192,2001-06-14,2001,1,1.07390852,"Natural","2-year flood magnitude",-51.0380213120213,0.79,"Healthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"2641","403WE0891",34.65926,-119.14255,403,"Ventura","Santa Clara",1.02001192,2001-06-14,2001,1,1.07390852,"Natural","5-year flood magnitude",41.0982454212454,0.79,"Healthy Biology","0 to 0","0 to 287","-16893 to 5693","Unlikely Stressed"
"2642","403WE0891",34.65926,-119.14255,403,"Ventura","Santa Clara",1.02001192,2001-06-14,2001,1,1.07390852,"Natural","Spring recession magnitude",187.790443722944,0.79,"Healthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"2643","403WE0891",34.65926,-119.14255,403,"Ventura","Santa Clara",1.02001192,2001-06-14,2001,1,1.07390852,"Natural","Wet-season low baseflow",5.92747324342324,0.79,"Healthy Biology","0 to 0","0 to 1","-38 to 30","Likely Stressed"
"2644","403WE0891",34.65926,-119.14255,403,"Ventura","Santa Clara",1.02001192,2001-06-14,2001,1,1.07390852,"Natural","Wet-season median baseflow",19.0295076590076,0.79,"Healthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"2645","403WE0891",34.65926,-119.14255,403,"Ventura","Santa Clara",1.02001192,2001-06-14,2001,1,1.07390852,"Natural","Magnitude of largest annual storm",-34.6865960913811,0.79,"Healthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"2646","907M23349",32.82495,-117.09258,907,"San Diego","Mission Bay and San Diego River",0.34551361,2018-05-29,2018,1,0.35105982,"Natural","Dry-season median baseflow",4.10389585414586,0.79,"Unhealthy Biology","0 to 0","-11 to 2","-28 to 17","Likely Stressed"
"2647","907M23349",32.82495,-117.09258,907,"San Diego","Mission Bay and San Diego River",0.34551361,2018-05-29,2018,1,0.35105982,"Natural","Fall pulse magnitude",83.01638189926,0.79,"Unhealthy Biology","0 to 0","-81 to 18","-189 to 179","Likely Stressed"
"2648","907M23349",32.82495,-117.09258,907,"San Diego","Mission Bay and San Diego River",0.34551361,2018-05-29,2018,1,0.35105982,"Natural","10-year flood magnitude",6702.4231202797,0.79,"Unhealthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"2649","907M23349",32.82495,-117.09258,907,"San Diego","Mission Bay and San Diego River",0.34551361,2018-05-29,2018,1,0.35105982,"Natural","2-year flood magnitude",2333.94441508491,0.79,"Unhealthy Biology","0 to 0","0 to 0","-2535 to 2199","Very Likely Stressed"
"2650","907M23349",32.82495,-117.09258,907,"San Diego","Mission Bay and San Diego River",0.34551361,2018-05-29,2018,1,0.35105982,"Natural","5-year flood magnitude",4270.23898058609,0.79,"Unhealthy Biology","0 to 0","0 to 287","-16893 to 5693","Likely Stressed"
"2651","907M23349",32.82495,-117.09258,907,"San Diego","Mission Bay and San Diego River",0.34551361,2018-05-29,2018,1,0.35105982,"Natural","Spring recession magnitude",313.07961005661,0.79,"Unhealthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"2652","907M23349",32.82495,-117.09258,907,"San Diego","Mission Bay and San Diego River",0.34551361,2018-05-29,2018,1,0.35105982,"Natural","Wet-season low baseflow",16.2501131202131,0.79,"Unhealthy Biology","0 to 0","0 to 1","-38 to 30","Likely Stressed"
"2653","907M23349",32.82495,-117.09258,907,"San Diego","Mission Bay and San Diego River",0.34551361,2018-05-29,2018,1,0.35105982,"Natural","Wet-season median baseflow",51.149355894106,0.79,"Unhealthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"2654","907M23349",32.82495,-117.09258,907,"San Diego","Mission Bay and San Diego River",0.34551361,2018-05-29,2018,1,0.35105982,"Natural","Magnitude of largest annual storm",694.353476306337,0.79,"Unhealthy Biology","0 to 0","0 to 929","-8137 to 1251","Unlikely Stressed"
"2655","801WE1008",34.18128,-116.91197,801,"San Bernardino","Upper Santa Ana",0.96482749,2021-04-20,2021,1,0.96482749,"Natural","Dry-season median baseflow",-1.60154853479853,0.79,"Healthy Biology","0 to 0","-11 to 2","-28 to 17","Unlikely Stressed"
"2656","801WE1008",34.18128,-116.91197,801,"San Bernardino","Upper Santa Ana",0.96482749,2021-04-20,2021,1,0.96482749,"Natural","Fall pulse magnitude",44.8197003206986,0.79,"Healthy Biology","0 to 0","-81 to 18","-189 to 179","Likely Stressed"
"2657","801WE1008",34.18128,-116.91197,801,"San Bernardino","Upper Santa Ana",0.96482749,2021-04-20,2021,1,0.96482749,"Natural","10-year flood magnitude",-614.874112221112,0.79,"Healthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"2658","801WE1008",34.18128,-116.91197,801,"San Bernardino","Upper Santa Ana",0.96482749,2021-04-20,2021,1,0.96482749,"Natural","2-year flood magnitude",-9.89190426240428,0.79,"Healthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"2659","801WE1008",34.18128,-116.91197,801,"San Bernardino","Upper Santa Ana",0.96482749,2021-04-20,2021,1,0.96482749,"Natural","5-year flood magnitude",-149.577475976404,0.79,"Healthy Biology","0 to 0","0 to 287","-16893 to 5693","Likely Stressed"
"2660","801WE1008",34.18128,-116.91197,801,"San Bernardino","Upper Santa Ana",0.96482749,2021-04-20,2021,1,0.96482749,"Natural","Spring recession magnitude",-97.8582345987347,0.79,"Healthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"2661","801WE1008",34.18128,-116.91197,801,"San Bernardino","Upper Santa Ana",0.96482749,2021-04-20,2021,1,0.96482749,"Natural","Wet-season low baseflow",-4.66086087246087,0.79,"Healthy Biology","0 to 0","0 to 1","-38 to 30","Likely Stressed"
"2662","801WE1008",34.18128,-116.91197,801,"San Bernardino","Upper Santa Ana",0.96482749,2021-04-20,2021,1,0.96482749,"Natural","Wet-season median baseflow",-49.731774059274,0.79,"Healthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"2663","801WE1008",34.18128,-116.91197,801,"San Bernardino","Upper Santa Ana",0.96482749,2021-04-20,2021,1,0.96482749,"Natural","Magnitude of largest annual storm",-75.2925338105444,0.79,"Healthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"2664","801SAN068",34.2575,-117.64123,801,"San Bernardino","Middle Santa Ana",0.38346598,2008-06-10,2008,1,0.81384627,"Natural","Dry-season median baseflow",-9.70544180819181,0.79,"Healthy Biology","0 to 0","-11 to 2","-28 to 17","Unlikely Stressed"
"2665","801SAN068",34.2575,-117.64123,801,"San Bernardino","Middle Santa Ana",0.38346598,2008-06-10,2008,1,0.81384627,"Natural","Fall pulse magnitude",63.5346256880371,0.79,"Healthy Biology","0 to 0","-81 to 18","-189 to 179","Likely Stressed"
"2666","801SAN068",34.2575,-117.64123,801,"San Bernardino","Middle Santa Ana",0.38346598,2008-06-10,2008,1,0.81384627,"Natural","10-year flood magnitude",5068.09225794206,0.79,"Healthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"2667","801SAN068",34.2575,-117.64123,801,"San Bernardino","Middle Santa Ana",0.38346598,2008-06-10,2008,1,0.81384627,"Natural","2-year flood magnitude",1912.65127522477,0.79,"Healthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"2668","801SAN068",34.2575,-117.64123,801,"San Bernardino","Middle Santa Ana",0.38346598,2008-06-10,2008,1,0.81384627,"Natural","5-year flood magnitude",5693.41909433897,0.79,"Healthy Biology","0 to 0","0 to 287","-16893 to 5693","Likely Stressed"
"2669","801SAN068",34.2575,-117.64123,801,"San Bernardino","Middle Santa Ana",0.38346598,2008-06-10,2008,1,0.81384627,"Natural","Spring recession magnitude",1013.29296586747,0.79,"Healthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"2670","801SAN068",34.2575,-117.64123,801,"San Bernardino","Middle Santa Ana",0.38346598,2008-06-10,2008,1,0.81384627,"Natural","Wet-season low baseflow",8.51010607725608,0.79,"Healthy Biology","0 to 0","0 to 1","-38 to 30","Likely Stressed"
"2671","801SAN068",34.2575,-117.64123,801,"San Bernardino","Middle Santa Ana",0.38346598,2008-06-10,2008,1,0.81384627,"Natural","Wet-season median baseflow",76.81200008325,0.79,"Healthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"2672","801SAN068",34.2575,-117.64123,801,"San Bernardino","Middle Santa Ana",0.38346598,2008-06-10,2008,1,0.81384627,"Natural","Magnitude of largest annual storm",435.704838015071,0.79,"Healthy Biology","0 to 0","0 to 929","-8137 to 1251","Unlikely Stressed"
"2673","801STC071",33.75347,-117.67887,801,"Orange","Lower Santa Ana",0.3098771,2008-06-05,2008,1,0.67051649,"Natural","Dry-season median baseflow",0.964165584415586,0.79,"Unhealthy Biology","0 to 0","-11 to 2","-28 to 17","Unlikely Stressed"
"2674","801STC071",33.75347,-117.67887,801,"Orange","Lower Santa Ana",0.3098771,2008-06-05,2008,1,0.67051649,"Natural","Fall pulse magnitude",23.4307590258141,0.79,"Unhealthy Biology","0 to 0","-81 to 18","-189 to 179","Likely Stressed"
"2675","801STC071",33.75347,-117.67887,801,"Orange","Lower Santa Ana",0.3098771,2008-06-05,2008,1,0.67051649,"Natural","10-year flood magnitude",130.334547485848,0.79,"Unhealthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"2676","801STC071",33.75347,-117.67887,801,"Orange","Lower Santa Ana",0.3098771,2008-06-05,2008,1,0.67051649,"Natural","2-year flood magnitude",-246.606396603396,0.79,"Unhealthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"2677","801STC071",33.75347,-117.67887,801,"Orange","Lower Santa Ana",0.3098771,2008-06-05,2008,1,0.67051649,"Natural","5-year flood magnitude",-19.8668860805862,0.79,"Unhealthy Biology","0 to 0","0 to 287","-16893 to 5693","Likely Stressed"
"2678","801STC071",33.75347,-117.67887,801,"Orange","Lower Santa Ana",0.3098771,2008-06-05,2008,1,0.67051649,"Natural","Spring recession magnitude",145.933852480853,0.79,"Unhealthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"2679","801STC071",33.75347,-117.67887,801,"Orange","Lower Santa Ana",0.3098771,2008-06-05,2008,1,0.67051649,"Natural","Wet-season low baseflow",1.13004996669997,0.79,"Unhealthy Biology","0 to 0","0 to 1","-38 to 30","Unlikely Stressed"
"2680","801STC071",33.75347,-117.67887,801,"Orange","Lower Santa Ana",0.3098771,2008-06-05,2008,1,0.67051649,"Natural","Wet-season median baseflow",4.87345321345321,0.79,"Unhealthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
"2681","801STC071",33.75347,-117.67887,801,"Orange","Lower Santa Ana",0.3098771,2008-06-05,2008,1,0.67051649,"Natural","Magnitude of largest annual storm",-5.95108462754725,0.79,"Unhealthy Biology","0 to 0","0 to 929","-8137 to 1251","Likely Stressed"
"2682","905DGUT1x",33.17601,-116.85052,905,"San Diego","Central San Diego",1.1860869,2010-07-13,2010,1,1.20601175,"Natural","Dry-season median baseflow",0.355935314685315,0.79,"Healthy Biology","0 to 0","-11 to 2","-28 to 17","Unlikely Stressed"
"2683","905DGUT1x",33.17601,-116.85052,905,"San Diego","Central San Diego",1.1860869,2010-07-13,2010,1,1.20601175,"Natural","Fall pulse magnitude",10.3786556231549,0.79,"Healthy Biology","0 to 0","-81 to 18","-189 to 179","Unlikely Stressed"
"2684","905DGUT1x",33.17601,-116.85052,905,"San Diego","Central San Diego",1.1860869,2010-07-13,2010,1,1.20601175,"Natural","10-year flood magnitude",-139.662683982684,0.79,"Healthy Biology","0 to 0","0 to 53","-12290 to 8060","Likely Stressed"
"2685","905DGUT1x",33.17601,-116.85052,905,"San Diego","Central San Diego",1.1860869,2010-07-13,2010,1,1.20601175,"Natural","2-year flood magnitude",-56.9397254412255,0.79,"Healthy Biology","0 to 0","0 to 0","-2535 to 2199","Likely Stressed"
"2686","905DGUT1x",33.17601,-116.85052,905,"San Diego","Central San Diego",1.1860869,2010-07-13,2010,1,1.20601175,"Natural","5-year flood magnitude",-6.09072011322018,0.79,"Healthy Biology","0 to 0","0 to 287","-16893 to 5693","Likely Stressed"
"2687","905DGUT1x",33.17601,-116.85052,905,"San Diego","Central San Diego",1.1860869,2010-07-13,2010,1,1.20601175,"Natural","Spring recession magnitude",34.3510737595738,0.79,"Healthy Biology","0 to 0","0 to 0","-1127 to 2290","Likely Stressed"
"2688","905DGUT1x",33.17601,-116.85052,905,"San Diego","Central San Diego",1.1860869,2010-07-13,2010,1,1.20601175,"Natural","Wet-season low baseflow",-0.221889327339327,0.79,"Healthy Biology","0 to 0","0 to 1","-38 to 30","Unlikely Stressed"
"2689","905DGUT1x",33.17601,-116.85052,905,"San Diego","Central San Diego",1.1860869,2010-07-13,2010,1,1.20601175,"Natural","Wet-season median baseflow",0.452172161172162,0.79,"Healthy Biology","0 to 0","0 to 0","-337 to 205","Likely Stressed"
